plays,duration,caption,mentions,hashtags,likes,comments,views,hour,day
3447611.0,70.007,@noodah05 “Goin Down “ Out Now🔥🔥🔥 !! “5 Mins Of Fame” This Friday 🔥🔥🔥 @noodah05 Let’s Gooo 🫀🫀,1,0,148846.0,1997.0,778137.0,19,Wednesday
9131503.0,24.189,"LIGHT SHOWER MUSIC VIDEO 🐌✨
 
living out my soft snail heartfelt fantasy 🥹
so happy this video is finally out 🌱

link in bio💓",0,0,796395.0,10832.0,1987255.0,9,Saturday
451244.0,34.28,"🤍 ¡LEYENDA! 🤍 
🌟 @Toni.Kr8s
#Madridistas",1,1,77314.0,131.0,104319.0,9,Sunday
59615.0,34.572,"📍 ¡#Madridistas, ya estamos aquí!
#F4GLORY",0,2,4491.0,39.0,12030.0,17,Sunday
3539874.0,11.05,Red carpet ready 🤵 💫,0,0,278724.0,2492.0,1093844.0,8,Wednesday
417760.0,24.234,"¡Fuego a la lata y que arda!💥 🔫  Ámonos por la Felina, vatos! #MomentoArre #ESDLC9 #ElSeñorDeLosCielos",0,3,10736.0,143.0,120230.0,18,Sunday
1183701.0,9.8,Party time X @lanvin,1,0,67559.0,617.0,285111.0,20,Friday
3070179.0,73.16,You asked for it and only went and delivered💥,0,0,203029.0,1234.0,1079912.0,22,Thursday
3250107.0,174.333,"Some updates on the metaverse. Today we're opening up Meta Horizon OS -- our operating system powering Quest -- so others can design more headsets in our ecosystem. Lenovo, Microsoft, and ASUS are some of our first partners, with more coming too. Looking forward to a new wave of headsets focused on productivity, entertainment, gaming, exercise, and more!",0,0,132522.0,5548.0,1267719.0,15,Monday
2848030.053377563,120.166,"You love Black culture, but do you love me? #BeatsPartner",0,1,254566.0,3506.0,1620934.0,15,Thursday
92963.0,45.012,"🎥 RESUMEN
@Realmadridbasket 80 - 95 @paobcgr",2,0,4444.0,211.0,28171.0,22,Sunday
106823.0,78.278,Y el premio va para… ¡LA DIVAZA!💅 con sus pasos prohibidos🕺🏻😎 #LaCasaDeLosFamosos #LCDLF4,0,2,4420.0,100.0,38742.0,3,Monday
1862996.0,39.133,0,0,0,133018.0,529.0,584910.0,18,Thursday
748131.0,36.1,"Thank you to everyone who has messaged and especially those who have shared your honest and inspiring stories with me… that includes the two women who stopped me in person this morning 🙂

#ptsd #ptsdrecovery #ptsdawareness #birthtrauma #birthtraumarecovery #birthtraumaawareness #birthtraumahealing #pnd",0,8,16107.0,202.0,267368.0,17,Sunday
620925.0,10.266,"*Sound on full volume for context* [ad-own book]

I couldn’t NOT share this video to my main feed because I adore it for so many reasons.

Here’s why:

- Ryan picked up my book in Waterstones before it was even released and tried to sneak it into the window display. He didn’t tell me he was going to do this.
- A stranger asked Ryan TOTALLY OUT OF THE BLUE whether he felt lucky not knowing that he was filming a lowkey video, which is quite frankly the best conversation starter i’ve EVER HEARD. If you’re out and about and you happen to spot anyone reading my book, then I insist you ask them the same question. You never know where it might take you.
- I love that he proudly calls me his wife (even though we’re not married). I feel like our relationship has reached whole new depths over the past couple of years that certainly don’t require the ‘label’ of marriage… But something about wife sounded really rather lovely.
- Having a stranger call him lucky based on the cover is obviously incredibly cheeky and endearing and funny. The words inside are what matters, but a I’ll take a cheeky compliment on the cover from a man double my age, stood furlongs away, especially given that I thought I looked like a bit of an old bat.

L x 🤍",0,0,10360.0,158.0,160270.0,18,Friday
995638.0,27.68,All comes down to tonight can’t wait🎯❤️,0,0,51497.0,422.0,244911.0,16,Thursday
6601554.0,50.688,"Tu combi favorita: 🇨🇴 & 🇲🇽 @grupofrontera 
POR QUÉ SERÁ YA ESTÁ EN LA CALLE!!!! 🔥🔥🔥🔥 
Los quiero ver con su combo haciendo el trend",1,0,275763.0,1832.0,1735811.0,23,Friday
3616505.0,20.6,🔝🔝🔝 120 checkout✅,0,0,160797.0,824.0,1346299.0,21,Thursday
205738.0,82.248,¡El Más Galán!😏🏆 ¿Cuál es tu galán favorito?😌😏 #LaCasaDeLosFamosos #LCDLF4,0,2,7297.0,567.0,78403.0,2,Monday
806749.0,29.441,"Maa Da Laadla Bigad Gaya 😂 

#neetubisht #lakhneet #comedy #funny",0,4,43803.0,330.0,374734.0,10,Friday
1797084.0,53.333,"I feel like this message is spilling out of me…

But I can’t quite believe I made it to this point. 
It feels surreal.
ㅤ
I had a horrible somatic flashback last night, despite all the balloons and the cake and the kindness because trauma honestly doesn’t give a F, it isn’t polite… just like me when I’m in those brain freeze moments, the ones where I stare blankly into space and I can’t respond to your smile or your stupid bloody question because my brain believes that I’m dying in that exact moment… how could I possibly concentrate on anything else?
ㅤ
But the good news is that I don’t mind the occasional flashback anymore because the good outweighs the bad. My life is 99% good. In fact, I’m sure if I did the maths, it would be more than 99% good. I haven’t had a moment like that in weeks. This episode only lasted half an hour or so (admittedly, it feels like hours when in it), and of course, dealing with the aftermath when you’re submerged in fear that it will happen again is hard... until I go to bed and then I get the magical gift of the RESET. Gosh, sleep is a savior. So let’s just cap it at 1 hour of torture in total, and 1 hour slotted in between 30 days of feeling good is....well pretty damn good right?
ㅤ
In the moment of course I care and I get bored and upset and feel like I’m losing hope, but the reality is that it is NOTHING compared to what I’ve been through, and with every rough experience my brain learns something new, whether I’m unlocking new thoughts and beliefs or discovering new coping mechanisms, it’s all a very helpful part of recovery. My fellow ptsd sufferers will get it. Our brains are so clever. I snap out of it and it passes quickly as long as I provide it with everyday things to cling onto. And it will for you too. You will get to me! You will get to 99% good. I hope I can provide you with some hope, or THE HOPE that I sought out so desperately (but struggled to find) when in the thick of it myself.
ㅤ
I’ve really found a spot where even in the depths of hell, when those memories are pulsing through my head from left to right to left to right, feelings of fire fire fire and total powerlessness, I remember that the following day 👇🏼",0,0,44807.0,381.0,747879.0,17,Thursday
654324.0,55.666,"Vielen Dank, Schweiz, dass Sie uns in Ihrem schönen Land haben 🇨🇭

Dein Tanz war auch nicht so schlecht 🕺🏻🤓

🎥: @danlikenobodyswatching",1,0,24446.0,882.0,206407.0,16,Thursday
615985.0,59.601,"Paris 🇫🇷 You were incroyable! Merci merci merci 🥖

@maisonmargiela @jgalliano 🖤

🎥: @danlikenobodyswatching",3,0,32395.0,1401.0,178825.0,11,Wednesday
1239235.0,6.8,"Walk the walk, who let the boys out",0,0,67499.0,805.0,244898.0,17,Sunday
2324523.0,18.411,"Sach ❤️ 

#neetubisht #lakhneet",0,2,137165.0,556.0,1134652.0,11,Thursday
4836641.0,67.338,Exploring side quests with @meta.ai (and @tpain!),2,0,135781.0,3112.0,2519020.0,19,Friday
188176.0,66.57,"Kuch sapne kitne darwane hote hai na ? Par hakikat mein kya Deeya ka pyaar bacha payega Moksh ko?  Suhagan Chudail 

Dekhiye Suhagan Chudail, aaj se raat 10:30 baje sirf Colors Par #Colors aur @officialjiocinema par.

#lakhneet #neetubisht",1,3,12056.0,156.0,52606.0,14,Monday
43428.0,38.48,"🏹 ¡Último entrenamiento antes de la FINAL! 🏹
#F4GLORY",0,1,3541.0,18.0,8453.0,15,Sunday
3960599.0,11.366,0,0,0,171392.0,95.0,1183211.0,13,Tuesday
3008.0,8.933,"Kto zdobytą wiedzę pielęgnuje, a nową bez ustanku zdobywa, ten może być nauczycielem innych. Konfucjusz 

У мене виникло бажання ділитися своїми знаннями і це дуже моя цитата останнім часом. 

На індивідуальній сесії з методики викладання польської як іноземної:

▪️розбираємо ваші запити і болі
▪️розробляємо персональні стратегії для покращення ваших уроків 
▪️ділюся ґрунтовними знаннями з методики викладання і багаторічним досвідом 
▪️розповідаю про новинки з галузі - підручники, платформи, використання штучного інтелекту
▪️навчаю правильно укласти план уроку, який принесе результат 
▪️даю практичні поради про організацію навчального процесу 
▪️говоримо про тренди 2024 у викладанні 🇵🇱 

Знати мову і вміти її викладати - речі невзаємозамінні. 

Будьмо добрими і фаховими сучасними вчителями 🩶

сертифікаційний екзамен | державний екзамен з польської | сертифікат польська | польська мова онлайн | польська мова для дорослих | консультації | польська 2024 | безкоштовне навчання у Польщі | вступ до Польщі 2024 | методика викладання польської мови | консультації з методики | egzamin certyfikatowy C2 | poziom C1",0,0,-1.0,7.0,839.0,9,Tuesday
14782167.0,6.533,FROM THE TOP ROPE @drinkprime,1,0,159851.0,459.0,5817322.0,20,Saturday
1849879.0,23.776,ITALY 🇮🇹 Last night was 🤌 Let’s do it again tonight Turin!,0,0,97030.0,2247.0,574658.0,11,Saturday
4908715.0,50.966,YA ESCUCHARON A JIMMY 🚨 🚨🚨..!!! #MIONCA mañana 7pm COL/ 8pm MIA !!!!!! 🐀 x 👑,0,1,99634.0,1200.0,933603.0,16,Monday
644666.0,47.88,"[ad] Taking on the everyday just got lighter and easier with the ultra-sleek Libro from @mamasandpapas. This isn’t just any old stroller — it’s MAJORLY nifty. It weighs a teeny tiny 7kg and folds up ultra-slim all while looking and feeling premium. I can easily sling it over my shoulder (even post-op), allowing me to do everything I want even when I’m looking after Leo on my own, with the dogs dragging me around like a lunatic with a lead tied around my waist. It’s perfect for those moments when the lift is out of action and Leo wants to be carried, or when I want to tire him out à pied.

What else makes the Mamas and Papas Libro stand out? 🌈

 

The higher and spacious seat offers room for Leo’s growing legs and gives him a better view of the world around him (no more strangers insisting that Leo MUST BE 4 years old because his legs are sticking out as with our previous one). Plus, it’s got a fun, vibrant and contemporary style.

 

The Libro comes in several smart colorways (we chose the Morell option) that complements any outing, outfit, interiors—indoors or outdoors. Trust me, THE STROLLER TICKS ALL THE BOXES.

 

Ready to elevate your game? Shop the Libro through the link in my bio and let’s embrace everyday adventures!

 

#MamasAndPapas #LibroStroller #BabyEssentials #ParentingInStyle #EverydayAdventures #BabyGear #StylishStroller #ParentingGoals #BabyOnTheGo #FunctionalDesign #ContemporaryParenting",1,11,4936.0,68.0,234324.0,8,Sunday
14443944.0,14.848,Well that was awkward @drinkprime,1,0,419991.0,913.0,5927693.0,15,Sunday
4069933.0,20.7,0,0,0,172070.0,207.0,1099208.0,20,Sunday
4404971.0,27.631,"Whatever game we play, we play to WIN. 🎮

Visit opsys.co.uk and tell us what you think of the PC designs.

Powered by: 
@asus_roguk
@corsair
@nvidiageforceuk

#BreakTheGame #ForThoseWhoDare #ROGOLEDMonitor #ROGPeripherals #geforcertx #gaming #gamingpc #custompc #pcgaming #pcmr #pcsetup #gamingsetup #pcgamer #gamers",3,14,93046.0,480.0,1348182.0,18,Friday
55328.0,48.255,"🙌 ¡DÍA DE PARTIDO! | IT’S GAME DAY!
ℹ️ Final #F4GLORY
🆚 @Paobcgr
🏟️ Uber Arena 
🕰️ 20:00 CEST
📺 Movistar Deportes
#️⃣ #EuroLeague",1,3,4726.0,35.0,10790.0,8,Sunday
975301.0,108.923,"Crikey it’s been one heck of a week, but I couldn’t let this one slip between the cracks (insert funny pun about poo and bums here).
ㅤ
Because IT’S WORLD IBD DAY. 
ㅤ
*I’m furiously typing this out from Leo’s cot as he snores loudly next to me so apologies in advance if it’s a bit of a jumble*
ㅤ
If you didn’t already know IBD stands for = inflammatory bowel disease. 
ㅤ
It is a term used for 2 conditions that you may or may not have heard of, one is called Crohn’s and the other is called Ulcerative Colitis.
ㅤ
I was personally diagnosed with Ulcerative Colitis six years ago (I often just use the letters UC when I refer to my condition because it can be a bit of a mouthful to say but I have to say I really REALLY enjoy hearing people that I love try to say the words ulcerative colitis with a very serious expression whilst getting it really rather wrong ☺️☺️). It is so endearing.
ㅤ
To celebrate the day I thought I’d share a slightly exposing extract from my book. 📕 
ㅤ
I watched this back and thought, Mmm, that’s a bit embarrassing, should I really share that? But then I realised I don’t really have anything to lose. The damage is done. I’ve already lost an organ. I lost my mind a few years back. How bad can this be by comparison?
ㅤ
The truth is I only have so much to gain from making others feel better about similar circumstances. So I’m going to take this opportunity to spread more awareness about this horrible and incurable condition.
ㅤ
Where to begin… for those of you that know someone with C or UC let me tell you…
ㅤ
IBD is no joke.
ㅤ
- It is a ‘disease’, in the same way that heart disease is a ‘disease’ and it is hugely debilitating. Not always. But sometimes. Historically I feel like it hasn’t received enough attention (maybe because it’s to do with gastro stuff and poo and people get awkward around poo).
ㅤ
- The exact cause of IBD is unknown.
ㅤ
- Some of the symptoms are:
ㅤ
Abdominal pain (pain in the stomach area)
Diarrhea, sometimes with blood.
Urgency to have a bowel movement and fecal incontinence.
Rectal bleeding.
Weight loss.
Fever.
Anemia.
Malnutrition.
Unintended weight loss.
ㅤ
(Please go to your gp or check the @crohnsandcolitisuk symptoms chec👇🏼",1,0,22063.0,482.0,325016.0,18,Sunday
2114816.0,31.933,"I’m late on this, but… 

#moms #momsofinstagram #momlife #workingmom #workingmoms #toddlermom #maternity #maternityleave #dads #parents #parenting",0,11,104717.0,9913.0,766834.0,18,Saturday
5967294.0,14.232,🎀,0,0,174123.0,3672.0,2000217.0,16,Wednesday
179479.0,26.86,"Mira no más, la culebra arroyera está a punto de conocer al chamuco 🐍 Nos wachamos tonight! 💥 #ESDLC9 #ElSeñorDeLosCielos",0,2,5817.0,99.0,46829.0,20,Monday
1512061.0,11.8,"Rate Tikus’ drip 🔥

#ForzaInter #IM2Stars",0,2,133154.0,353.0,442727.0,19,Sunday
2954295.0,128.958,"Yoqsa uylanaman‼️ Yomon adashdim😅
 Xotin olguncha @milter.uz olsam bo’masmidi😅",1,0,136694.0,4387.0,1163625.0,13,Thursday
4848007.0,9.333,Stay Hydrated. #TysonPro,0,1,144577.0,1354.0,1305021.0,20,Monday
80592.0,51.28,"📽️ RESUMEN
▶️ Real Madrid 85 - 84 PFBB INSEP París
👏 ¡CAMPEONES! 👏
#HalaMadrid | #AdidasNGT",0,2,5313.0,25.0,16497.0,15,Sunday
9439396.0,43.133,I think this my be my first single off the album …. I kno y’all tired of waiting “It’s Only Me “ sooooooon 😤😤😤😤😤 them other snippets ain’t go make it,0,0,996898.0,14011.0,3856079.0,4,Wednesday
114382.0,87.687,¡El Mejor Pleito!💥🧨🏆 #LaCasaDeLosFamosos #LCDLF4,0,2,3281.0,107.0,40951.0,3,Monday
294977.0,87.666,2023-2024 💙,0,0,45047.0,816.0,110542.0,10,Wednesday
817194.0,6.673,📣¡ATENCIÓN! 📣 Nos vemos en el 2025 con La Casa de los Famosos ALL STARS 🌟🌟🌟#LaCasaDeLosFamosos #LCDLF4,0,2,17706.0,2200.0,259237.0,2,Tuesday
72592.0,37.01,"Os espero un año mas en el @campusmarccucurella 
Del 23 el 29 de Junio en el @montanyahotel 
Con ganas de conoceros y entrenar juntos. Quedan 10 plazas disponibles‼️

——————

See you soon at the fourth edition of @campusmarccucurella From June 23rd to 29th at @montanyahotel 
Looking forward to meeting you and training together. There are only 10 spots available‼️",2,0,3842.0,27.0,20485.0,19,Tuesday
2781107.0,73.133,"#MIONCA 👑 x 🐀 HOY 7PM 🇨🇴🇨🇴🇨🇴
El junte que estaban esperando @pirloconpowerr 🔥🔥🔥🔥 AY DIOS SANTOOOO!!!!!!!!",1,1,85525.0,1328.0,434287.0,16,Tuesday
10341084.0,158.433,"Big AI news today. We're releasing the new version of Meta AI, our assistant that you can ask any question across our apps and glasses. Our goal is to build the world's leading AI.

We're upgrading Meta AI with our new state-of-the-art Llama 3 AI model, which we're open sourcing. With this new model, we believe Meta AI is now the most intelligent AI assistant that you can freely use.

We're making Meta AI easier to use by integrating it into the search boxes at the top of WhatsApp, Instagram, Facebook, and Messenger. We also built a website, meta.ai, for you to use on web.

We also built some unique creation features, like the ability to animate photos. Meta AI now generates high quality images so fast that it creates and updates them in real-time as you're typing. It'll also generate a playback video of your creation process.

Enjoy Meta AI and you can follow our new @meta.ai IG for more updates.",1,0,227863.0,12887.0,3766632.0,15,Thursday
2848030.053377563,166.666,"To celebrate the launch of my new album My Turn, I went back to surprise students at my old high school Booker T. Washington High School in Atlanta in early March and had @amazonmusic with me to document the experience. Watch now and listen to the My Turn Deluxe",1,0,198527.0,5415.0,885439.0,22,Tuesday
3626871.0,128.56,"Our 12th and final president has booked his place at the Kings World Cup.

Welcome @maluma 👋

#KingsWorldCup",1,1,74141.0,994.0,686197.0,22,Monday
6992321.0,23.473,🎥,0,0,198578.0,4377.0,2529047.0,15,Tuesday
2166270.0,136.881,"Caught up with @evachen212 to talk chains and try new Ray-Ban Meta features we're launching today, like video calling from your glasses and new glasses styles. We're also releasing Meta AI with Vision so you can ask questions about what you're looking at.",1,0,30216.0,2213.0,696382.0,14,Tuesday
7179369.0,106.332,"@likecup_football qaysi jamoa g’alaba qozonadi👇🏻
1. “Arslan” jamoasi
2. “Sariq bola” jamoasi
3. “Kotta bolla” jamoasi
4. “Bobur Madrid” jamoasi
5. “Al Badr” jamoasi
6. “Sahnada” jamoasi

Jonli efirni @my5tv telekanalida o’tkazib yubormang bugun soat 21:10 da",2,0,297705.0,3466.0,2968227.0,13,Monday
4057438.0,13.675,"Scrolling in a towel > getting ready 
#metgala",0,1,-1.0,673.0,1741598.0,23,Monday
221630.0,180.203,"DANKE, dass ihr Teil der 17. Staffel von ""Let's Dance"" gewesen seid und im Finale nochmal für uns getanzt habt. 🥰 Ihr habt die Staffel zu etwas ganz Besonderem gemacht! ❤️ 

#LetsDance #Tanzshow #RTL #Finale #Danke",0,5,7180.0,65.0,75478.0,12,Monday
23193018.0,8.821,"Father and son 🫂

#ForzaInter #IM2Stars",0,2,1164269.0,2194.0,7298070.0,8,Tuesday
10338916.0,6.801,Back at it,0,0,390596.0,4621.0,2800951.0,1,Thursday
4718554.0,32.88,"From back to front in a flash ⚡️

Marc Cucurella rounds off the @chelseafc break to grab his first goal for the Blues! 🤩",1,0,287147.0,1384.0,1825521.0,13,Sunday
119057.0,90.022,"Thank you Financial Times for helping me tell the story behind creating SEVENTY ONE.

Please read the whole article LINK IN BIO

@fthtsi 
@seventyonegin
@tassogoes",3,0,34451.0,113.0,24306.0,16,Tuesday
3905194.0,59.433,"#MIONCA EN LA CALLEEEEEE YAAAAA!!!!!!! 👑x🐀 
Disponible en todo ladoooo!!!!!! 🔥🔥🔥🔥🔥",0,1,92697.0,1340.0,676243.0,0,Wednesday
2643298.0,367.6,"Thank you @NYU Steinhardt for the 2024 Dorothy Height Distinguished Alumni Award 🥹 Such an honor. My little speech.

#moms #momsofinstagram #msrachel #speech #speechtherapy #nyu #nyu2024 #youtube #graduation #workingmom #entrepreneur #mommy",1,12,160204.0,3959.0,989290.0,20,Sunday
2843644.0,67.08,"Volevo ringraziarvi ancora una volta per questa meravigliosa stagione.
Mi avete accolto e mi avete fatto sentire a casa dal primo giorno. 
Forza Inter 🖤💙⭐️⭐️",0,0,194112.0,8211.0,725808.0,16,Tuesday
2313243.0,89.466,"XIYONAT😱

#boburmansurov",0,1,81574.0,2215.0,865692.0,12,Thursday
2155539.0,28.815,"🔋 Giving everything once again. A non-stop display from our Cucu! 🇪🇸

#BhaChe #CFC #ChelseaFC #PremierLeague",0,4,184864.0,2553.0,685123.0,11,Thursday
3596355.0,10.933,"Side eye level 1000

(@bunquystoc @futuremindreader)",2,0,-1.0,376.0,908847.0,1,Thursday
21247426.0,13.333,"Dallas Texas, Let’s Fucking Go!

#PaulTyson",0,1,1480528.0,11412.0,8431457.0,20,Thursday
192583.0,34.64,"Wow! Bei Jana und Vadim verschmelzen Leidenschaft und Eleganz zu einer unglaublich sinnlichen Rumba. 💃❤️✨ Toll gemacht, ihr beiden! 
#LetsDance #RTL #Tanzshow #JanaWosnitza #VadimGarbuzov",0,5,6097.0,67.0,56389.0,17,Sunday
1145249.0,6.1,"To snack or to sleep, that is the question @petitevagabond 🫶",1,0,20683.0,134.0,356446.0,21,Tuesday
47883856.0,12.88,RIP 🥕,0,0,2201114.0,12554.0,21309775.0,18,Monday
1573981.0,26.7,"Drippin’ level 💯🏆

#ForzaInter #IM2Stars",0,2,112674.0,164.0,537194.0,21,Sunday
290812.0,15.066,The stage is set. Counting down to lights out in Monaco ⏱️,0,0,21354.0,42.0,64209.0,9,Sunday
353020.0,40.966,0,0,0,9394.0,309.0,155553.0,12,Monday
134473.0,30.0,Miley ❤️ for @dolcegabbana,1,0,25900.0,79.0,28458.0,22,Wednesday
114536.0,29.08,"CUSTOMISING BOOTS FOR MARC CUCURELLA l @JORDAN.DAWSON © 2024 | 𝟏 𝒐𝒇 𝟏 | @CUCURELLA3 

———

📸: BIG THANKS TO @BARSTUDIOS1",3,0,7161.0,55.0,42189.0,13,Saturday
12653750.0,14.213,Diorella,0,0,418537.0,3391.0,4314580.0,20,Monday
7719370.0,4.642,Me? Extra? Neverrrrr #metgala,0,1,-1.0,447.0,2187848.0,23,Monday
6212143.0,11.803,"한국 익스클루시브 캡슐 컬렉션🍂
@louisvuitton @nicolasghesquiere  #LVPrefall23 #LouisVuitton #광고",2,3,1014138.0,2356.0,824866.0,2,Sunday
142533.0,30.2,"Was für eine wundervolle Welt, in der Detlef und Ekat mit einem traumhaften schönen Langsamen Walzer über die Tanzfläche im Finale geschwebt sind! Nur, dass es Realität ist 😍
#DetlefSoost #EkaterinaLeonova #LetsDance #Finale #RTL",0,5,4068.0,80.0,35487.0,18,Sunday
1182516.0,6.733,"*gretchen wieners voice* You let it out honey. Put it in the book. 

(@britty_paige)",1,0,-1.0,162.0,365503.0,15,Saturday
657363.0,34.72,"Wie viel Energie kann aus einem Menschen eigentlich kommen? Bei Gabriel scheint sie grenzenlos zu sein, denn er hat die Samba mit Malika von vorne bis hinten GEROCKT! 💥🙌
#LetsDance #RTL #GabrielKelly #MalikaDzumaev #Samba #Finale",0,6,22141.0,264.0,239445.0,14,Sunday
3884946.0,83.4,"Manimcha hammani hayotida shunaqa “Biznesmen” taxichilar uchragan😅👍🏻

#boburmansurov",0,1,139002.0,2501.0,1792426.0,13,Thursday
29603427.0,26.446,꾸라의 뜨개질 공장 🧶,0,0,2879520.0,10827.0,9521604.0,7,Saturday
11478468.0,28.361,🏳️‍⚧️,0,0,312966.0,5953.0,5104036.0,22,Friday
6244564.0,156.8,"Aldangan “OTA” Oxirigacha  ko’ramiz😅👍🏻
Avtoelon.uz ilovasini o‘rnating, ilovaga kiring va ishtirok etish uchun ro’yxatdan o’ting",0,0,266423.0,7036.0,2867982.0,14,Monday
851484.0,29.0,"“Nice to be back on the podium.” 🥰

#F1 #MonacoGP #Senna30",0,3,86045.0,179.0,209619.0,17,Sunday
74224.0,24.8,"We’re off for tomorrow May 28 but there’s some big pits on the way. 

Here’s the birthday boy @ryancallinan and @mattmcgillivray with the details. 📞 

@shiseido #TahitiPro @outerknown",4,1,1570.0,21.0,19412.0,21,Monday
533084.0,25.401,"Psycho killer by my killer queen last night 😈 @mileycyrus 
@chateaumarmont",2,0,33878.0,326.0,187973.0,18,Thursday
258.0,95.533,"Boa noite 🌃 (com vídeo feito a tarde 😘)
#night #newpost #likesforlike",0,3,16.0,3.0,97.0,22,Monday
6547498.0,101.351,The Black Forge Inn does it again! Our late night secret sessions with @marckinchen and @belters_only on the decks! The gaf was rocking and the @properwhiskey and @forgedirishstout was flowing! ENERGY ‼️,4,0,184807.0,1149.0,1479501.0,19,Saturday
2848030.053377563,30.066,"🍒💄🧚‍♀️🎀💗
@flowerknows_jp",1,0,193157.0,1028.0,605823.0,8,Friday
4066314.0,26.957,That’s what this means.,0,0,298582.0,2023.0,1187984.0,0,Monday
453867.0,11.166,"An encouraging weekend in Monaco. 

Shout out to the team here and back at home. You make every step we take possible 🤜🤛",0,0,44304.0,131.0,118018.0,19,Sunday
6734268.0,63.0,"LIVE and FREE @thenotoriousmma vs @mikechandlermma press conference!!! June 3rd at the 3 Arena, Dublin Ireland #UFC303",2,1,210107.0,2372.0,1377582.0,20,Friday
3198458.0,21.548,Come find us in @supervalu_irl across Ireland. Experience the world's creamiest stout! 🖤🤍 Not Here To Take Part!!,1,0,28189.0,121.0,666939.0,8,Wednesday
522809.0,33.72,OSCARRR PODIUMMM! 🍾🍾🍾,0,0,79330.0,119.0,145942.0,17,Sunday
32207051.0,11.12,"FIGHTING’S ICON RETURNS, JUNE 29th, PPV! @ufc ☘️👑",1,0,946294.0,11438.0,9100556.0,19,Sunday
345148.0,121.003,"Wir sagen Danke an alle Promis, die bei ""Let's Dance"" 2024 dabei waren! 🥰 Schön, dass ihr nochmal gekommen seid, um euren Lieblingstanz zu präsentieren. ❤️

#LetsDance #Tanzshow #RTL #Danke #Finale",0,5,9818.0,117.0,120500.0,9,Monday
454000.0,17.878,had the best weekend with @si_swimsuit 🩷,1,0,17820.0,59.0,107674.0,0,Tuesday
289.0,15.033,Minha vozinha está no céu,0,0,7.0,0.0,139.0,23,Wednesday
3725532.0,3.333,"Congrats, Charles 👏",0,0,374330.0,626.0,947519.0,16,Sunday
136.0,14.533,0,0,0,13.0,0.0,53.0,17,Sunday
7429133.0,30.08,"🆕 LALIGA DIARIES 🆕
🤍 #GraciasKroos 🤍
DIARIES 👉 #RMPLAY
🔗 Link in bio.
@Emirates",1,2,514868.0,2259.0,1281879.0,20,Sunday
2129561.0,64.064,What an amazing weekend with the champ @miketyson taking NYC by storm with @rqsglobal and @hudsoncannabis 🥊🗽,3,0,35256.0,229.0,454203.0,19,Monday
7640335.0,24.566,🎄🦌,0,0,1233047.0,2889.0,2121044.0,15,Sunday
1283300.0,37.383,What an incredible day at Folk The World 🌎 ~ Forged was FLOWING!! #JustBetter An Incredible Irish Music Festival 🍀🍀🍀,0,1,13883.0,37.0,152813.0,13,Sunday
125.0,36.106,Dia 13 de maio Dia de Nossa Senhora de Fátima,0,0,21.0,0.0,39.0,9,Monday
52.0,15.033,0,0,0,5.0,0.0,17.0,21,Sunday
1080803.0,9.0,When you’re in✨ Monaco✨ on the @ritzcarltonyachtcollection and you remember it’s race day 🤩😅,1,0,64663.0,87.0,319728.0,10,Sunday
394268.0,21.801,"A special podium on Senna’s streets, in Senna’s colours. 💛

#Senna30 #SennaSempre #MonacoGP",0,3,58447.0,227.0,112861.0,20,Sunday
790229.0,13.817,"Who else would have this reaction?? 🤣 @mercuri88⁠
⁠
Grazie Bologna! See you tonight Turin 🇮🇹⁠
⁠
Limited tix in bio",1,0,20831.0,384.0,287983.0,8,Saturday
16446403.0,89.68,I draw inspiration from Bhagwan Shiv...,0,0,1045785.0,18512.0,3539777.0,5,Friday
46606756.0,67.12,"🫶 #GraciasKroos 🫶
#LaLigaHighlights | @LaLiga",1,2,3473000.0,28521.0,10852882.0,21,Saturday
59.0,35.841,Mini álbum By Naza Vargas com o tem dos 70 anos da minha mãe,0,0,6.0,0.0,22.0,12,Sunday
1521741.0,31.81,"In search of those 3 points 😤👊

#VANvMIA | 10:30PM ET | 📺 #MLSSeasonPass on @appletv",1,2,38314.0,165.0,198118.0,18,Saturday
349127.0,39.28,"🙌 ¡DÍA DE PARTIDO! · IT’S MATCHDAY! 🙌
🆚  Real Sociedad 
ℹ️ Jornada 28
⏰ 16:30 CEST
🏟️ Instalaciones de Zubieta
📺 Dazn
#️⃣ #LigaF",0,2,7508.0,17.0,82911.0,8,Sunday
252885.0,8.766,OHMNI,0,0,8023.0,246.0,92785.0,17,Wednesday
2719765.0,141.1,Plantão 2024,0,0,175377.0,1462.0,762008.0,14,Sunday
197014.0,77.84,"🥹 Dreams do come true… on and off the field 🥹
💫 Los sueños se cumplen. 💫
🪄@AbbottGlobal | #BeatMalnutrition
#Madridistas",1,2,11111.0,132.0,46397.0,9,Saturday
158031.0,59.6,"⚽💥🔝🧤
#RMCity",0,1,8071.0,32.0,20387.0,17,Thursday
162633.0,90.022,"Q&A with the one and only @ramziboukhiam 🇲🇦

We’re OFF for today at the @shiseido #TahitiPro. Check back for updates. @outerknown",3,1,4320.0,88.0,51841.0,19,Monday
3970980.0,11.84,GOOOL! 💥 Robert Taylor with the precision to give us the lead 🔥,0,0,163177.0,341.0,1154787.0,3,Sunday
37210100.0,22.734,Thank you Bihar for the unprecedented welcome at Maharajganj.,0,0,2056824.0,16957.0,12118114.0,7,Tuesday
